__time,/fmu/out/actuator_outputs/noutputs,/fmu/out/actuator_outputs/output[0],/fmu/out/actuator_outputs/output[10],/fmu/out/actuator_outputs/output[11],/fmu/out/actuator_outputs/output[12],/fmu/out/actuator_outputs/output[13],/fmu/out/actuator_outputs/output[14],/fmu/out/actuator_outputs/output[15],/fmu/out/actuator_outputs/output[1],/fmu/out/actuator_outputs/output[2],/fmu/out/actuator_outputs/output[3],/fmu/out/actuator_outputs/output[4],/fmu/out/actuator_outputs/output[5],/fmu/out/actuator_outputs/output[6],/fmu/out/actuator_outputs/output[7],/fmu/out/actuator_outputs/output[8],/fmu/out/actuator_outputs/output[9],/fmu/out/actuator_outputs/timestamp,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],py,pz
1723722493.189955,8.000000000,1024.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1019.000000000,597.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493145562.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.189961,,,,,,,,,,,,,,,,,,,-0.200630695,-0.199187994,0.141452327,0.000251062,0.000151746,0.028011788,1.000000000,28.877407074,8.139040947,-2.028982878,12.751324654,12.713355064,0.168810204,0.989966214,-0.018391982,-0.067784496,-0.122613348,0.000000000,18.000000000,1723722493137216.000000000,1723722493136327.000000000,-0.389253020,0.155905470,-0.189319432,1.000000000,0.484848708,0.481489152,0.021048872,-8.139040947,2.028982878
1723722493.189969,,,,,,,,,,,,,,,,,,,-0.178379729,-0.198507458,0.137360618,0.000283041,0.000150802,0.027982814,1.000000000,28.873535156,8.140519142,-2.028583527,12.809823036,12.771601677,0.169921845,0.989971101,-0.019620165,-0.068772741,-0.121830121,0.000000000,18.000000000,1723722493148681.000000000,1723722493147717.000000000,-0.390810847,0.154627249,-0.186860085,1.000000000,0.486376941,0.482906967,0.021061774,-8.140519142,2.028583527
1723722493.189979,8.000000000,1029.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1023.000000000,613.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493155075.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.189986,,,,,,,,,,,,,,,,,,,-0.165647566,-0.174298614,0.166922078,0.000318015,0.000150740,0.027949845,1.000000000,28.869249344,8.142139435,-2.028467894,12.865499496,12.827036858,0.170982331,0.989999890,-0.020756479,-0.069677562,-0.120890394,0.000000000,18.000000000,1723722493160236.000000000,1723722493159357.000000000,-0.393027306,0.155663222,-0.183384210,1.000000000,0.487773508,0.484249800,0.021072073,-8.142139435,2.028467894
1723722493.190246,8.000000000,1039.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1022.000000000,618.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493165586.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.190554,8.000000000,1040.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1019.000000000,633.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493175607.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.190566,,,,,,,,,,,,,,,,,,,-0.146445662,-0.159963712,0.196626112,0.000356010,0.000150455,0.027913971,1.000000000,28.865377426,8.143651962,-2.028260469,12.918334961,12.879640579,0.171990961,0.990049958,-0.021729955,-0.070435844,-0.119865783,0.000000000,18.000000000,1723722493172203.000000000,1723722493170247.000000000,-0.393731594,0.158607364,-0.180559218,1.000000000,0.488951594,0.485500783,0.021078721,-8.143651962,2.028260469
1723722493.192718,,,,,,,,,,,,,,,,,,,-0.121212170,-0.149325609,0.217845902,0.000398274,0.000149303,0.027874863,1.000000000,28.860961914,8.145374298,-2.028335094,12.975616455,12.936675072,0.173085243,0.990115047,-0.022688001,-0.071230590,-0.118674599,0.000000000,18.000000000,1723722493183710.000000000,1723722493182387.000000000,-0.396077812,0.158724859,-0.178589433,1.000000000,0.490278542,0.486829340,0.021089327,-8.145374298,2.028335094
1723722493.193007,8.000000000,1039.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1013.000000000,628.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493185619.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.201707,,,,,,,,,,,,,,,,,,,-0.089072898,-0.155620605,0.215939730,0.000438520,0.000147231,0.027838558,1.000000000,28.856887817,8.146854401,-2.028291464,13.030034065,12.990858078,0.174127176,0.990178704,-0.023436792,-0.072011873,-0.117521018,0.000000000,18.000000000,1723722493194698.000000000,1723722493193902.000000000,-0.397797137,0.161782414,-0.178375259,1.000000000,0.491663784,0.488052726,0.021102097,-8.146854401,2.028291464
1723722493.216765,8.000000000,1014.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,990.000000000,615.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493201102.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.220598,8.000000000,1010.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,985.000000000,609.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493205608.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.220608,,,,,,,,,,,,,,,,,,,-0.047563035,-0.191162705,0.204734802,0.000475960,0.000143146,0.027807252,1.000000000,28.852380753,8.148544312,-2.028448582,13.089262009,13.049825668,0.175262079,0.990230739,-0.023996234,-0.073007517,-0.116349526,0.000000000,18.000000000,1723722493206754.000000000,1723722493205755.000000000,-0.401107222,0.163526490,-0.178371206,1.000000000,0.492999017,0.489426404,0.021111349,-8.148544312,2.028448582
1723722493.228055,8.000000000,1012.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,978.000000000,616.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493215612.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.228435,,,,,,,,,,,,,,,,,,,0.003866842,-0.209572345,0.177205712,0.000504498,0.000137184,0.027786605,1.000000000,28.847881317,8.150316238,-2.027879000,13.146842957,13.107154846,0.173876509,0.990264416,-0.024287542,-0.074163698,-0.115265913,0.000000000,18.000000000,1723722493218295.000000000,1723722493217395.000000000,-0.403629661,0.164585754,-0.177710727,1.000000000,0.494248480,0.490786135,0.020941298,-8.150316238,2.027879000
1723722493.231099,8.000000000,994.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,964.000000000,579.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493225627.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.240058,,,,,,,,,,,,,,,,,,,0.067429364,-0.204667002,0.156431422,0.000525982,0.000129591,0.027774585,1.000000000,28.843812943,8.151973724,-2.027240753,13.201842308,13.161916733,0.174919710,0.990294814,-0.024206189,-0.075364150,-0.114239067,0.000000000,18.000000000,1723722493229730.000000000,1723722493228910.000000000,-0.403849512,0.160991833,-0.174986616,1.000000000,0.495472491,0.492095530,0.020945989,-8.151973724,2.027240753
1723722493.246278,8.000000000,1000.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,951.000000000,566.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493235137.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.248501,,,,,,,,,,,,,,,,,,,0.154102281,-0.171209767,0.154027879,0.000543137,0.000121728,0.027767232,1.000000000,28.839324951,8.153782845,-2.026882887,13.258890152,13.218719482,0.176002920,0.990341127,-0.023580451,-0.076458320,-0.113236509,0.000000000,18.000000000,1723722493241230.000000000,1723722493240425.000000000,-0.402682930,0.162903562,-0.172532335,1.000000000,0.496811002,0.493394375,0.020955799,-8.153782845,2.026882887
1723722493.250808,8.000000000,992.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,949.000000000,546.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493245649.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.266965,,,,,,,,,,,,,,,,,,,0.264499694,-0.113442272,0.150527522,0.000559086,0.000114461,0.027760411,1.000000000,28.835205078,8.155436516,-2.026470184,13.313638687,13.273231506,0.177044585,0.990410686,-0.022369912,-0.077292033,-0.112304769,0.000000000,18.000000000,1723722493253257.000000000,1723722493251439.000000000,-0.402215928,0.169321060,-0.171037048,1.000000000,0.498147607,0.494633764,0.020966383,-8.155436516,2.026470184
1723722493.267190,8.000000000,990.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,927.000000000,515.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493255673.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.274689,,,,,,,,,,,,,,,,,,,0.374859273,-0.079576068,0.124766253,0.000574873,0.000108433,0.027752532,1.000000000,28.831054688,8.157123566,-2.026151896,13.369201660,13.328552246,0.178103194,0.990489423,-0.020570472,-0.078009471,-0.111454464,0.000000000,18.000000000,1723722493264821.000000000,1723722493262954.000000000,-0.403165579,0.168215185,-0.171534657,1.000000000,0.499405146,0.495912641,0.020974794,-8.157123566,2.026151896
1723722493.274973,8.000000000,985.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,918.000000000,500.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493265189.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.297852,8.000000000,962.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,896.000000000,465.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493276201.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.297867,8.000000000,964.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,887.000000000,455.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493285215.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.297874,,,,,,,,,,,,,,,,,,,0.459188432,-0.063634425,0.086304605,0.000589410,0.000104496,0.027743900,1.000000000,28.826454163,8.158978462,-2.026115417,13.427460670,13.386559486,0.179214299,0.990570545,-0.018199546,-0.078654602,-0.110689983,0.000000000,18.000000000,1723722493276282.000000000,1723722493274469.000000000,-0.404642344,0.169298530,-0.174242482,1.000000000,0.500812948,0.497258127,0.020986414,-8.158978462,2.026115417
1723722493.297885,,,,,,,,,,,,,,,,,,,0.557334244,-0.041566391,0.073110722,0.000602818,0.000102269,0.027734768,1.000000000,28.821855545,8.160808563,-2.026115417,13.488137245,13.446970940,0.180372790,0.990657747,-0.015009253,-0.079315923,-0.109913588,0.000000000,18.000000000,1723722493287903.000000000,1723722493286860.000000000,-0.405269414,0.170156345,-0.176002026,1.000000000,0.502278149,0.498633116,0.021000270,-8.160808563,2.026115417
1723722493.316198,8.000000000,958.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,873.000000000,417.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493295218.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.316207,8.000000000,966.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,845.000000000,373.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493305236.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.316213,,,,,,,,,,,,,,,,,,,0.630021572,-0.006046973,0.069555596,0.000612596,0.000101527,0.027727468,1.000000000,28.817157745,8.162635803,-2.025517464,13.542067528,13.500665665,0.178771436,0.990744770,-0.011483814,-0.079798296,-0.109202988,0.000000000,18.000000000,1723722493299400.000000000,1723722493298500.000000000,-0.405238330,0.168970495,-0.177081451,1.000000000,0.503596246,0.499864340,0.020826738,-8.162635803,2.025517464
1723722493.321204,,,,,,,,,,,,,,,,,,,0.767544031,0.059074920,0.084927559,0.000622067,0.000101674,0.027719898,1.000000000,28.812931061,8.164262772,-2.024760485,13.603479385,13.561806679,0.179930359,0.990850389,-0.007248146,-0.080009244,-0.108450495,0.000000000,18.000000000,1723722493310856.000000000,1723722493310015.000000000,-0.399185628,0.176255897,-0.177924782,1.000000000,0.505057395,0.501281440,0.020839276,-8.164262772,2.024760485
1723722493.321543,8.000000000,982.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,846.000000000,377.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493315244.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.332684,,,,,,,,,,,,,,,,,,,0.844252884,0.144724235,0.055988941,0.000631804,0.000102654,0.027711142,1.000000000,28.808725357,8.165898323,-2.024138212,13.662570000,13.620635033,0.181047708,0.990955174,-0.002793647,-0.079833284,-0.107827246,0.000000000,18.000000000,1723722493322894.000000000,1723722493321029.000000000,-0.398636431,0.168824032,-0.177996218,1.000000000,0.506425202,0.502637327,0.020850210,-8.165898323,2.024138212
1723722493.332941,8.000000000,979.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,865.000000000,377.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493325267.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.346442,,,,,,,,,,,,,,,,,,,0.823951840,0.216271549,0.045296587,0.000643918,0.000104261,0.027699234,1.000000000,28.804161072,8.167700768,-2.023860455,13.717411995,13.675233841,0.182087213,0.991085052,0.002116549,-0.079230130,-0.107091166,0.000000000,18.000000000,1723722493334352.000000000,1723722493332544.000000000,-0.397018433,0.165920511,-0.177579150,1.000000000,0.507698476,0.503916383,0.020858265,-8.167700768,2.023860455
1723722493.346714,8.000000000,980.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,850.000000000,343.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493335278.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.355642,8.000000000,988.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,855.000000000,353.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493345788.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.355989,,,,,,,,,,,,,,,,,,,0.808205247,0.270774305,0.054206759,0.000659470,0.000106442,0.027683405,1.000000000,28.799608231,8.169455528,-2.023668051,13.774952888,13.732517242,0.183178678,0.991216779,0.007328976,-0.078190699,-0.106404781,0.000000000,18.000000000,1723722493345880.000000000,1723722493344935.000000000,-0.395644516,0.164880618,-0.176509187,1.000000000,0.509018898,0.505231142,0.020868009,-8.169455528,2.023668051
1723722493.370354,8.000000000,974.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,862.000000000,341.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493355292.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.370375,,,,,,,,,,,,,,,,,,,0.744507253,0.296613932,0.026175290,0.000678581,0.000108956,0.027663933,1.000000000,28.795080185,8.171113968,-2.023479700,13.839795113,13.797071457,0.184408844,0.991318464,0.011803409,-0.076998219,-0.105923086,0.000000000,18.000000000,1723722493357442.000000000,1723722493356450.000000000,-0.396331310,0.163707703,-0.178152785,1.000000000,0.510565639,0.506657362,0.020884011,-8.171113968,2.023479700
1723722493.372517,8.000000000,973.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,848.000000000,323.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493365306.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.375822,,,,,,,,,,,,,,,,,,,0.697104514,0.314894050,0.002344866,0.000696758,0.000111262,0.027645309,1.000000000,28.790895462,8.172644615,-2.023277283,13.896804810,13.853824615,0.185493767,0.991405785,0.016071957,-0.075636901,-0.105524778,0.000000000,18.000000000,1723722493368882.000000000,1723722493368090.000000000,-0.398498684,0.160078734,-0.179580703,1.000000000,0.511827707,0.507953644,0.020892598,-8.172644615,2.023277283
1723722493.380716,8.000000000,968.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,854.000000000,325.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493375323.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.393509,,,,,,,,,,,,,,,,,,,0.646487355,0.316645592,-0.007161241,0.000713623,0.000113726,0.027627951,1.000000000,28.786268234,8.174347878,-2.023382425,13.957242966,13.913991928,0.186644733,0.991475224,0.019988991,-0.074226432,-0.105203390,0.000000000,18.000000000,1723722493380420.000000000,1723722493379605.000000000,-0.399676770,0.159540415,-0.179778516,1.000000000,0.513205469,0.509320021,0.020903124,-8.174347878,2.023382425
1723722493.393772,8.000000000,958.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,114.000000000,853.000000000,314.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493385339.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.405421,,,,,,,,,,,,,,,,,,,0.587507904,0.296560496,-0.010960137,0.000728332,0.000116012,0.027612705,1.000000000,28.782146454,8.175830841,-2.022567749,14.013013840,13.969511986,0.184890673,0.991518497,0.023493318,-0.072934330,-0.104975380,0.000000000,18.000000000,1723722493392486.000000000,1723722493390494.000000000,-0.399315089,0.164392114,-0.177684650,1.000000000,0.514517963,0.510571361,0.020720681,-8.175830841,2.022567749
1723722493.411797,8.000000000,965.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,125.000000000,842.000000000,309.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493395355.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.416757,,,,,,,,,,,,,,,,,,,0.532634437,0.258450687,-0.028069442,0.000743316,0.000118595,0.027597168,1.000000000,28.777915955,8.177363396,-2.021836281,14.075490952,14.031705856,0.186065421,0.991534054,0.026792487,-0.071700625,-0.104888551,0.000000000,18.000000000,1723722493403951.000000000,1723722493402134.000000000,-0.402623773,0.164719850,-0.175928056,1.000000000,0.515936017,0.511998892,0.020731753,-8.177363396,2.021836281
1723722493.417100,8.000000000,951.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,124.000000000,851.000000000,325.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493405368.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.427982,8.000000000,933.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,138.000000000,855.000000000,330.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493415376.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.428237,,,,,,,,,,,,,,,,,,,0.407542944,0.190617472,-0.051549830,0.000757788,0.000120777,0.027582394,1.000000000,28.773298264,8.179058075,-2.021362543,14.133606911,14.089559555,0.187160611,0.991526246,0.029478872,-0.070755400,-0.104882896,0.000000000,18.000000000,1723722493415459.000000000,1723722493413649.000000000,-0.409593284,0.166556180,-0.173954830,1.000000000,0.517334640,0.513339520,0.020742018,-8.179058075,2.021362543
1723722493.441798,8.000000000,918.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,146.000000000,846.000000000,351.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493425386.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.441811,,,,,,,,,,,,,,,,,,,0.273083389,0.062626205,-0.049045332,0.000775697,0.000122457,0.027564814,1.000000000,28.768669128,8.180769920,-2.020926952,14.195536613,14.151208878,0.188328385,0.991477311,0.031605866,-0.070327856,-0.105013162,0.000000000,18.000000000,1723722493427045.000000000,1723722493426165.000000000,-0.417864233,0.173370689,-0.171515912,1.000000000,0.518791974,0.514779627,0.020752661,-8.180769920,2.020926952
1723722493.448180,8.000000000,892.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,159.000000000,842.000000000,377.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493435397.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
